season.id,player.id,game.id,game.date,matchup,wl,min,fgm,fga,fg.pct,fg3m,fg3a,fg3.pct,ftm,fta,ft.pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus.minus,video.available,win,location.home,id.team.player,id.team.opponent,id.season,season
22010,201939,0021000834,2011-02-16T00:00:00Z,GSW @ UTA,W,21,1,7,0.143,0,3,0,2,2,1,0,0,0,4,2,0,1,5,4,-6,0,TRUE,FALSE,GSW,UTA,2010-11,2011
22010,201939,0021000845,2011-02-22T00:00:00Z,GSW vs. BOS,L,30,7,10,0.7,1,2,0.5,3,5,0.6,0,4,4,2,1,0,5,4,18,-15,0,FALSE,TRUE,GSW,BOS,2010-11,2011
22010,201939,0021000870,2011-02-25T00:00:00Z,GSW vs. ATL,L,30,2,7,0.286,0,2,0,3,3,1,1,1,2,5,0,0,3,1,7,-27,0,FALSE,TRUE,GSW,ATL,2010-11,2011
22010,201939,0021000882,2011-02-27T00:00:00Z,GSW @ MIN,L,45,13,21,0.619,5,7,0.714,2,2,1,1,10,11,2,2,0,2,1,33,4,0,FALSE,FALSE,GSW,MIN,2010-11,2011
22010,201939,0021000894,2011-03-01T00:00:00Z,GSW @ IND,L,35,7,17,0.412,4,8,0.5,2,2,1,1,5,6,7,0,1,5,5,20,-19,0,FALSE,FALSE,GSW,IND,2010-11,2011
22010,201939,0021000904,2011-03-02T00:00:00Z,GSW @ WAS,W,37,9,18,0.5,3,7,0.429,8,9,0.889,2,7,9,5,1,0,3,2,29,-8,0,TRUE,FALSE,GSW,WAS,2010-11,2011
22010,201939,0021000918,2011-03-04T00:00:00Z,GSW @ BOS,L,32,4,11,0.364,1,4,0.25,0,0,0,2,1,3,5,0,0,4,3,9,-8,0,FALSE,FALSE,GSW,BOS,2010-11,2011
22010,201939,0021000935,2011-03-06T00:00:00Z,GSW @ PHI,L,35,8,16,0.5,1,3,0.333,5,5,1,0,1,1,7,0,2,4,3,22,6,0,FALSE,FALSE,GSW,PHI,2010-11,2011
22010,201939,0021000948,2011-03-08T00:00:00Z,GSW @ CLE,W,39,10,18,0.556,2,5,0.4,1,1,1,4,3,7,6,2,1,3,3,23,20,0,TRUE,FALSE,GSW,CLE,2010-11,2011
22010,201939,0021000954,2011-03-09T00:00:00Z,GSW @ NJN,L,30,6,15,0.4,2,4,0.5,1,1,1,0,3,3,3,2,0,3,3,15,-13,0,FALSE,FALSE,GSW,NJN,2010-11,2011
22010,201939,0021000975,2011-03-11T00:00:00Z,GSW vs. ORL,W,40,8,19,0.421,4,10,0.4,2,2,1,0,4,4,12,3,0,5,4,22,1,0,TRUE,TRUE,GSW,ORL,2010-11,2011
22010,201939,0021000990,2011-03-13T00:00:00Z,GSW vs. MIN,W,38,8,15,0.533,4,6,0.667,4,4,1,1,8,9,6,2,0,1,2,24,18,0,TRUE,TRUE,GSW,MIN,2010-11,2011
22010,201939,0021000998,2011-03-14T00:00:00Z,GSW @ SAC,L,24,7,14,0.5,5,8,0.625,0,0,0,0,3,3,1,1,1,3,1,19,-12,0,FALSE,FALSE,GSW,SAC,2010-11,2011
22010,201939,0021001012,2011-03-16T00:00:00Z,GSW vs. DAL,L,32,4,10,0.4,2,4,0.5,0,1,0,0,0,0,5,1,0,3,2,10,-10,0,FALSE,TRUE,GSW,DAL,2010-11,2011
22010,201939,0021001026,2011-03-18T00:00:00Z,GSW @ PHX,L,35,6,13,0.462,2,5,0.4,1,1,1,1,1,2,5,0,0,2,3,15,-18,0,FALSE,FALSE,GSW,PHX,2010-11,2011
22010,201939,0021001042,2011-03-20T00:00:00Z,GSW @ DAL,L,31,4,12,0.333,1,3,0.333,2,3,0.667,1,5,6,6,0,0,2,4,11,-8,0,FALSE,FALSE,GSW,DAL,2010-11,2011
22010,201939,0021001049,2011-03-21T00:00:00Z,GSW @ SAS,L,20,3,8,0.375,1,2,0.5,1,1,1,0,0,0,2,0,0,1,4,8,-12,0,FALSE,FALSE,GSW,SAS,2010-11,2011
22010,201939,0021001062,2011-03-23T00:00:00Z,GSW @ HOU,L,30,7,16,0.438,2,3,0.667,0,0,0,3,3,6,6,1,0,4,4,16,-14,0,FALSE,FALSE,GSW,HOU,2010-11,2011
22010,201939,0021001079,2011-03-25T00:00:00Z,GSW vs. TOR,W,36,7,13,0.538,4,6,0.667,5,5,1,0,3,3,8,0,0,3,2,23,43,0,TRUE,TRUE,GSW,TOR,2010-11,2011
22010,201939,0021001093,2011-03-27T00:00:00Z,GSW vs. WAS,W,28,3,11,0.273,1,4,0.25,3,3,1,1,4,5,4,1,1,5,5,10,11,0,TRUE,TRUE,GSW,WAS,2010-11,2011
22010,201939,0021001103,2011-03-29T00:00:00Z,GSW @ OKC,L,49,13,23,0.565,5,8,0.625,4,4,1,1,5,6,5,2,0,6,3,35,6,0,FALSE,FALSE,GSW,OKC,2010-11,2011
22010,201939,0021001112,2011-03-30T00:00:00Z,GSW @ MEM,L,31,2,14,0.143,1,6,0.167,1,1,1,4,2,6,9,1,0,6,4,6,-21,0,FALSE,FALSE,GSW,MEM,2010-11,2011
22010,201939,0021001136,2011-04-02T00:00:00Z,GSW vs. DAL,W,32,3,8,0.375,1,3,0.333,5,5,1,0,4,4,8,2,0,3,5,12,9,0,TRUE,TRUE,GSW,DAL,2010-11,2011
22010,201939,0021001160,2011-04-05T00:00:00Z,GSW @ POR,W,42,10,21,0.476,3,5,0.6,5,6,0.833,1,7,8,4,2,1,2,2,28,20,0,TRUE,FALSE,GSW,POR,2010-11,2011
22010,201939,0021001173,2011-04-06T00:00:00Z,GSW vs. LAL,W,42,8,23,0.348,2,6,0.333,2,2,1,2,4,6,5,2,0,2,3,20,2,0,TRUE,TRUE,GSW,LAL,2010-11,2011
22010,201939,0021001200,2011-04-10T00:00:00Z,GSW vs. SAC,L,32,11,17,0.647,3,6,0.5,2,2,1,3,3,6,8,1,0,3,4,27,1,0,FALSE,TRUE,GSW,SAC,2010-11,2011
22010,201939,0021001210,2011-04-11T00:00:00Z,GSW @ DEN,L,36,10,13,0.769,3,4,0.75,4,4,1,1,4,5,5,0,0,5,1,27,-8,0,FALSE,FALSE,GSW,DEN,2010-11,2011
22010,201939,0021001227,2011-04-13T00:00:00Z,GSW vs. POR,W,24,7,11,0.636,2,4,0.5,2,2,1,0,3,3,9,0,0,1,4,18,16,0,TRUE,TRUE,GSW,POR,2010-11,2011
22011,201939,0021100005,2011-12-25T00:00:00Z,GSW vs. LAC,L,33,2,12,0.167,0,4,0,0,1,0,2,3,5,4,2,2,5,4,4,-5,0,FALSE,TRUE,GSW,LAC,2011-12,2012
22011,201939,0021100017,2011-12-26T00:00:00Z,GSW vs. CHI,W,37,7,12,0.583,1,3,0.333,6,7,0.857,1,6,7,10,6,0,4,4,21,11,0,TRUE,TRUE,GSW,CHI,2011-12,2012
22011,201939,0021100056,2011-12-31T00:00:00Z,GSW vs. PHI,L,30,9,15,0.6,3,8,0.375,0,0,0,0,4,4,4,0,0,5,3,21,-22,0,FALSE,TRUE,GSW,PHI,2011-12,2012
22011,201939,0021100066,2012-01-02T00:00:00Z,GSW @ PHX,L,23,4,8,0.5,2,3,0.667,0,0,0,0,2,2,2,1,0,2,5,10,-3,0,FALSE,FALSE,GSW,PHX,2011-12,2012
22011,201939,0021100091,2012-01-04T00:00:00Z,GSW @ SAS,L,30,7,11,0.636,3,4,0.75,3,3,1,0,3,3,8,0,0,2,2,20,2,0,FALSE,FALSE,GSW,SAS,2011-12,2012
22011,201939,0021100226,2012-01-20T00:00:00Z,GSW vs. IND,L,29,5,15,0.333,2,6,0.333,0,0,0,1,1,2,3,0,0,3,2,12,-4,0,FALSE,TRUE,GSW,IND,2011-12,2012
22011,201939,0021100251,2012-01-23T00:00:00Z,GSW vs. MEM,L,36,8,18,0.444,2,7,0.286,0,0,0,3,3,6,5,3,0,5,3,18,-7,0,FALSE,TRUE,GSW,MEM,2011-12,2012
22011,201939,0021100269,2012-01-25T00:00:00Z,GSW vs. POR,W,38,12,19,0.632,6,8,0.75,2,3,0.667,0,6,6,7,4,0,1,0,32,7,0,TRUE,TRUE,GSW,POR,2011-12,2012
22011,201939,0021100284,2012-01-27T00:00:00Z,GSW vs. OKC,L,27,6,16,0.375,2,7,0.286,1,1,1,0,2,2,6,2,0,4,4,15,-9,0,FALSE,TRUE,GSW,OKC,2011-12,2012
22011,201939,0021100314,2012-01-31T00:00:00Z,GSW vs. SAC,W,26,1,7,0.143,0,3,0,1,2,0.5,0,3,3,8,1,1,0,1,3,3,0,TRUE,TRUE,GSW,SAC,2011-12,2012
